Fri Sep 18 08:27:48 MSK 2015	Film	Carey Mulligan attacks 'sexist film industry' ahead of Suffragette release	[Carey Mulligan, Suffragette, Film, Culture, Women, Life and style, An Education, The Great Gatsby, Ben Whishaw, Meryl Streep]
Fri Sep 18 08:27:30 MSK 2015	Technology	10 of the best Rugby World Cup 2015 apps	[Apps, Rugby World Cup 2015, iOS, Android, Technology, Rugby union, Sport, Rugby World Cup, Mobile phones, Smartphones, Tablet computers]
Fri Sep 18 08:16:57 MSK 2015	Sport	UK Athletics review clears Mo Farah to continue working with Alberto Salazar	[Athletics, Sport, Mo Farah, Alberto Salazar]
Fri Sep 18 08:08:31 MSK 2015	Money	My self-esteem is low and I need work in the arts	[Work & careers, Job hunting, Money]
Fri Sep 18 08:07:51 MSK 2015	Music	Lady Gaga releases music video about sexual assault at university	[Lady Gaga, Music, Culture, Rape, Pop and rock]
Fri Sep 18 08:06:56 MSK 2015	Football	Football transfer rumours: Chelsea looking to replace Branislav Ivanovic?	[Football, Sport, Transfer window, Chelsea, José Mourinho]
Fri Sep 18 08:00:04 MSK 2015	Sport	NFL Talkboard and Pick Six: Ryan Mallett can spur the Texans to victory	[Sport, NFL, US sports]
Fri Sep 18 08:00:04 MSK 2015	Children's books	There’s a Boy in the Girls’ Bathroom by Louis Sachar – review	[Children and teenagers, Books, Culture, Children's books: 8-12 years, Teen books, Friendship (children and teens), School]
Fri Sep 18 08:00:04 MSK 2015	Football	Premier League: 10 things to look out for this weekend	[Premier League, Football, Sport, Manchester City, Leicester City, Manchester United, Arsenal, West Ham United, Crystal Palace, Everton, Swansea City, Norwich City, Liverpool, Southampton, Tottenham Hotspur, Watford, West Bromwich Albion, Aston Villa, Bournemouth, Chelsea, Stoke City, Sunderland, Newcastle United]
Fri Sep 18 08:00:03 MSK 2015	Comment is free	We took Huguenots, Jews, Vietnamese. So why not Syrians? | Robert Winder	[Refugees, UK news, World news, Immigration and asylum, Europe, Syria]
Fri Sep 18 07:59:27 MSK 2015	US news	Donald Trump fails to correct questioner who calls Obama Muslim	[Donald Trump, US news, Republicans, US elections 2016, US politics]
Fri Sep 18 07:55:12 MSK 2015	Media	Axel Springer sells off Russian media assets to comply with new law	[Media, Axel Springer, Russia, Europe, World news, Magazines, Newspapers & magazines, Forbes magazine, Vladimir Putin, Hearst, Financial Times, Wall Street Journal, Finland, Sweden, Newspapers]
Fri Sep 18 07:53:47 MSK 2015	Media	Today’s media stories from the papers	[Media]
Fri Sep 18 07:51:01 MSK 2015	Culture	Nick Cave among 360 Australian writers to call for George Brandis to be replaced as arts minister	[Arts funding, Nick Cave, George Brandis, Books, Culture, Politics, Australian politics]
Fri Sep 18 07:47:03 MSK 2015	Business	Poundland gets final clearance for 99p Stores takeover	[Poundland, Retail industry, UK news, Business, Competition and Markets Authority, Regulators]
Fri Sep 18 07:44:58 MSK 2015	Sport	Rugby World Cup: Guardian writers’ predictions for the tournament	[Rugby World Cup 2015, New Zealand rugby union team, England rugby union team, France rugby union team, Ireland rugby union team, Wales rugby union team, Scotland rugby union team, Australia rugby union team, Rugby World Cup, Australia sport, Rugby union, Sport]
Fri Sep 18 07:42:42 MSK 2015	Stage	Thirty-one British theatres at risk of destruction, Theatres Trust reports	[Stage, Theatre, Buildings at risk, Architecture, Heritage, Culture]
Fri Sep 18 07:41:40 MSK 2015	Sport	Rugby World Cup: England primed for action and ready for opening night	[Rugby World Cup 2015, England rugby union team, Fiji rugby union team, Rugby World Cup, Rugby union, Sport]
Fri Sep 18 07:33:31 MSK 2015	Australia news	Quiz: how well do you know Malcolm Turnbull, Australia's new PM?	[Malcolm Turnbull, Australian politics, Liberal party, Australia news]
Fri Sep 18 07:30:03 MSK 2015	Social Care Network	The secret to good social care? More listening, less talking	[social care network: adult social care hub, Social Care Network, Social care, Society, Learning disability, Disability, Work practices, Careers]
Fri Sep 18 07:29:00 MSK 2015	Music	Rihanna: I wouldn't join Taylor Swift on stage	[Rihanna, Taylor Swift, Pop and rock, Music, Culture]
Fri Sep 18 07:18:42 MSK 2015	Music	Morrissey claims 2015 London shows are likely to be his last	[Morrissey, Pop and rock, Music, Culture, Indie]
Fri Sep 18 07:08:13 MSK 2015	Cities	How a crowd-sourced map changed Kuala Lumpur’s ideas about cycling	[Cities, Kuala Lumpur, Asia, Malaysia, Cycling, Cycling holidays, Travel, Life and style, Malaysia, World news, Asia Pacific, Maps, Mapping technologies, Technology]
Fri Sep 18 07:07:56 MSK 2015	World news	More than 2,000 refugees stranded at Croatian border town	[Refugees, Syria, Migration, Croatia, Serbia, Slovenia, Europe, Middle East and North Africa, World news, Hungary]
Fri Sep 18 07:06:06 MSK 2015	Media	Hungarian border police beat us, say seven journalists	[Media, Hungary, Refugees, Serbia, Slovakia, Australia news, Poland, Sweden, Associated Press, Europe, World news]
Fri Sep 18 07:05:56 MSK 2015	Australia news	Clive Palmer has photo taken at barbecue event held by far-right anti-Islam group	[Clive Palmer, Australian politics, Australia news, Queensland]
Fri Sep 18 07:05:15 MSK 2015	Politics	Politics live – readers' edition: Friday 18 September	[Politics, UK news]
Fri Sep 18 07:00:33 MSK 2015	Society	Pharmaceutical Benefits Scheme becoming unsustainable, says Senate committee	[Cancer, Cancer, Health, Medical research, Australia news, Australian politics]
Fri Sep 18 07:00:03 MSK 2015	Politics	'Folk have become bolder': optimism for independent Scotland undented a year on	[Politics, UK news, Scotland]
Fri Sep 18 07:00:02 MSK 2015	Books	A take on ‘hot takes’	[Reference and languages, Written language, Books, Culture, Language, Science]
Fri Sep 18 07:00:02 MSK 2015	Life and style	Tim Hayward’s final meal | Last bites	[Life and style, Chefs, Food & drink]
Fri Sep 18 06:51:39 MSK 2015	Media	Viral video: Stevie Wonder, José Mourinho and Jeremy Corbyn	[Stevie Wonder, Internet, Media, Technology, James Corden, Britney Spears, Ariana Grande, Christina Aguilera, José Mourinho, Arsène Wenger, Jeremy Corbyn, Football, Chelsea, Arsenal, Jimmy Fallon, Burning Man festival, David Cameron, US television]
Fri Sep 18 06:37:50 MSK 2015	Music	New Beyoncé song Runnin' (Lose It All) hints at house revival #LoseItAll	[Beyoncé, Pop and rock, Music, Culture, R&B]
Fri Sep 18 06:30:03 MSK 2015	Comment is free	Bombing is immoral, stupid and never wins wars. Syria is the latest victim | Simon Jenkins	[Drones (military), World news, UK news, Military, Syria, Middle East and North Africa, Islamic State, Foreign policy, Politics]
Fri Sep 18 06:30:02 MSK 2015	Public Leaders Network	Birth of the space age exhibition: how we got the Russians on board	[Public Leaders Network, Leadership and management, Foreign policy, Politics, Russia, Space, Science, Collaboration, Partnership, World news]
Fri Sep 18 06:30:02 MSK 2015	Television & radio	George Clarke’s Amazing Spaces review: ‘these projects are smaller than Grand Designs, but that’s the point’	[Television, Architecture, Television & radio, Reality TV, Culture]
Fri Sep 18 06:30:02 MSK 2015	Books	Grief Is the Thing with Feathers by Max Porter review – words take flight	[Fiction, Books, Culture, Poetry, Ted Hughes]
Fri Sep 18 06:27:33 MSK 2015	World news	Bill Cosby back in the spotlight as 13 alleged victims give TV interviews	[Bill Cosby, Hannibal Buress, US news, Television]
Fri Sep 18 06:26:38 MSK 2015	Women in Leadership	How to avoid that 'back to work' feeling	[Women in Leadership, Office politics, Work & careers, Guardian Careers]
Fri Sep 18 06:23:41 MSK 2015	Society	Northern Territory attorney general quits White Ribbon after slap remark	[Domestic violence, Northern Territory, Northern Territory politics, Australia news, Labor party, Liberal party]
Fri Sep 18 06:15:01 MSK 2015	Guardian Small Business Network	What exporters need to know about dealing with bribery and corruption	[Exporting to new markets, Guardian Small Business Network, Small business, Business]
Fri Sep 18 06:06:32 MSK 2015	Australia news	Cory Bernardi reveals his grandmother may have been Indigenous	[Cory Bernardi, Indigenous Australians, Australia news, Australian politics, Indigenous peoples, Liberal party, South Australia]
Fri Sep 18 06:00:05 MSK 2015	Global development	David Cameron has an obligation to Syria's people to find a political solution | Simon O’Connell	[Migration and development, Humanitarian response, Aid, Syria, Jordan, Lebanon, Refugees, Global development, Middle East and North Africa, World news, United Nations]
Fri Sep 18 06:00:04 MSK 2015	Politics	Corbyn has re-energised Labour in Scotland – but is it too late?	[Scottish politics, Scotland, Politics, UK news, Scottish independence, Scottish National party (SNP), Jeremy Corbyn, Labour, Glasgow, Labour party leadership, Nicola Sturgeon, Alex Salmond, Opinion polls, Kezia Dugdale]
Fri Sep 18 06:00:03 MSK 2015	Guardian Small Business Network	Four signs you are a bad boss	[Supporting business growth, Guardian Small Business Network, Business, Small business, Management, Entrepreneurs, Guardian Careers]
Fri Sep 18 06:00:03 MSK 2015	NatWest partner zone	Three successful entrepreneurs on their biggest challenges yet	[NatWest partner zone]
Fri Sep 18 06:00:02 MSK 2015	World news	Angela Merkel and the revival of the sick man of Europe	[Angela Merkel, Germany, Europe, World news, European Union]
Fri Sep 18 06:00:02 MSK 2015	Politics	Jeremy Corbyn’s universe: Labour leader’s allies and enemies	[Jeremy Corbyn, Politics, UK news, Labour, Labour party leadership]
Fri Sep 18 06:00:02 MSK 2015	Media	Waiting with bated breath to learn how idioms took flight	[Media, Language]
Fri Sep 18 06:00:01 MSK 2015	Technology	Chatterbox: Friday	[Games, Technology]
Fri Sep 18 06:00:01 MSK 2015	World news	Angela Merkel: 10 years in 10 charts	[Angela Merkel, Germany, European Union, Europe, World news]
Fri Sep 18 05:37:55 MSK 2015	Comment is free	University's ban on pornography enables more freedoms than it takes away | Brigid Delaney	[Women, Feminism, Pornography, Culture, Life and style, Australia news, Sydney]
Fri Sep 18 05:36:51 MSK 2015	Society	Children see 'tsunami of alcohol ads', says eminent professor of public health	[Alcohol, Australia news, Children, Australian media, Advertising, Television industry, Media, Australia sport]
Fri Sep 18 05:30:00 MSK 2015	Travel	Cosima Spender on the thrills of Siena’s Palio	[Tuscany, Italy holidays, Europe, Travel, Food and drink, Weekend breaks, Short breaks, City breaks, Film, Documentary, Culture]
Fri Sep 18 05:22:34 MSK 2015	World news	Japan murders: brother of 'apostle of death' arrested over killing of six	[Japan, Peru, Asia Pacific, Americas, World news]
Fri Sep 18 05:21:22 MSK 2015	Comment is free	Tesla's Powerwall will give its first taste of disruption to Australia's energy market | Giles Parkinson	[Tesla, Energy, Energy industry, Energy, Elon Musk, Australia news, Technology]
Fri Sep 18 05:00:00 MSK 2015	Television & radio	Friday’s best TV – Ripper Street, Rugby World Cup: Opening Ceremony and Rick Stein: from Venice To Istanbul	[Television, Television & radio, Culture]
Fri Sep 18 04:51:50 MSK 2015	Television & radio	The Bachelor's sneaky editing, not Sam Wood, was the villain of this finale	[Australian television, Reality TV, Culture, Television, Television & radio]
Fri Sep 18 04:30:07 MSK 2015	Environment	Wild winds of change	[Environment, Rural affairs, UK news, Autumn, Wildlife, Plants]
Fri Sep 18 04:25:09 MSK 2015	World news	Canada election 2015: second debate focuses on economy, oil and refugees	[Canada, Stephen Harper, Americas, Refugees, Syria]
Fri Sep 18 04:01:06 MSK 2015	Stage	The Christians review - a mature and elusive play about faith	[Stage, Theatre, Culture, Christianity]
Fri Sep 18 03:57:49 MSK 2015	Fashion	Sequins, chandeliers, spotlights: Marc Jacobs closes New York fashion week in outré style	[New York fashion week Spring/Summer 2016, Marc Jacobs, Fashion, New York, US news, Life and style, Debbie Harry, Sofia Coppola]
Fri Sep 18 03:22:18 MSK 2015	Australia news	Six teenagers hooded and transferred to Darwin adult prison, report reveals	[Darwin, Australian police and policing, Northern Territory]
Fri Sep 18 03:08:53 MSK 2015	Environment	Australian homes among first to get Tesla's Powerwall solar-energy battery	[Solar power, Tesla, Australia news, Energy, Renewable energy, Technology, Environment]
Fri Sep 18 03:00:05 MSK 2015	Stage	Iphigenia in Aulis review – an epic reinvented in flowery festivalwear	[Stage, Culture, Theatre, Euripides]
Fri Sep 18 02:57:30 MSK 2015	Australia news	Vale, Tony Abbott – both a unique man and a unique failure | David Marr	[Tony Abbott, Australian politics, Liberal party, Coalition, Australia news, Malcolm Turnbull, Marriage equality (Australia)]
Fri Sep 18 02:36:22 MSK 2015	Australia news	Campbell Newman says media partly to blame for his Queensland election loss	[Campbell Newman, Queensland politics, Queensland, Australia news, Australian media, Tony Abbott, Liberal National party]
Fri Sep 18 02:21:58 MSK 2015	Media	Zoo magazine to shut after plummeting sales and accusations of sexism	[Australian media]
Fri Sep 18 02:08:43 MSK 2015	US news	Black teenager arrested by nine California police officers after 'jaywalking'	[US policing, US news, California, World news]
Fri Sep 18 02:05:16 MSK 2015	Football	US women clobber Haiti 5-0 despite sloppy finishing	[USA women's football team, Football, US sports, Sport]
Fri Sep 18 01:22:23 MSK 2015	Australia news	Scott Morrison 'offended' by Hadley's request to swear on Bible he backed Abbott	[Scott Morrison, Australian politics, Australian media, Peter Dutton, Tony Abbott, Joe Hockey, Malcolm Turnbull, Radio]
Fri Sep 18 01:13:03 MSK 2015	Sport	NRL: five things to look out for in finals week two | Nick Tedeschi	[NRL, Australia sport, Rugby league, Sport, Canterbury Bulldogs, Sydney Roosters, St George Illawarra Dragons, North Queensland Cowboys]
Fri Sep 18 00:56:10 MSK 2015	Media	Ray Hadley's blind rage against Morrison reveals shock jocks know their influence is waning	[Australian media, Scott Morrison, Australian politics, Australia news, Malcolm Turnbull, Liberal party]
Fri Sep 18 00:48:46 MSK 2015	Australia news	Victoria police suspend border force joint operations after Melbourne chaos	[Australian police and policing, Australia news, Victoria, Melbourne, Australian politics]
Fri Sep 18 00:20:48 MSK 2015	US news	Hillary Clinton dismisses attack by Carly Fiorina saying she is proud of record	[Carly Fiorina, Hillary Clinton, US news, Republicans, Democrats, US politics]
Fri Sep 18 00:15:48 MSK 2015	Sport	AFL: five things to look out for in finals week two	[AFL, Australian rules football, Australia sport, Sport, Hawthorn, Sydney Swans, North Melbourne, Fremantle Dockers, Adelaide]
Fri Sep 18 00:03:54 MSK 2015	Television & radio	The Bachelor chooses Snezana but Mike Baird's live tweeting steals the show	[Australian television, Reality TV, Culture, Television, Television & radio, Dating]
Fri Sep 18 00:00:43 MSK 2015	Television & radio	Putting John McDonnell on Question Time was risky, but it paid off	[Question Time, Factual TV, Politics TV, The news on TV, Television, Television & radio, Jeremy Corbyn, John McDonnell, Labour, Politics, UK news]
Thu Sep 17 23:57:49 MSK 2015	Culture	Brandis accused of favouritism over jazz festival backed by Sophie Mirabella	[Arts funding, Culture, George Brandis, Australia news, Australian politics]
Thu Sep 17 23:55:04 MSK 2015	Fashion	Nautical but nice: Ralph Lauren unveils latest collection in New York	[Fashion, New York, US news, Life and style]
Thu Sep 17 23:38:03 MSK 2015	Politics	John McDonnell apologises profusely on Question Time for comments praising IRA - as it happened	[Politics, UK news, John McDonnell, Labour, Alex Salmond, Scottish National party (SNP), Scottish politics, Scotland, Liz Truss, IRA]
Thu Sep 17 23:31:23 MSK 2015	Sport	Castleford’s Luke Gale blows Leeds into Super 8s uncertainty	[Super League XX, Rugby league, Super League, Sport, Leeds Rhinos, Castleford]
Thu Sep 17 23:20:13 MSK 2015	US news	Ahmed Mohamed is tired, excited to meet Obama – and wants his clock back	[Texas, US news, Sudan, Barack Obama, Islam]
Thu Sep 17 23:18:56 MSK 2015	Politics	John McDonnell apologises ‘from the bottom of my heart’ for IRA comment	[John McDonnell, Labour, IRA, Northern Ireland, Politics, UK news, UK security and counter-terrorism, Northern Irish politics]
Thu Sep 17 23:05:00 MSK 2015	Education	Ethnic minority students less likely to win university places	[Higher education, Students, Education, UK news, Race issues]
Thu Sep 17 23:01:44 MSK 2015	Film	Remember review: Christopher Plummer Nazi revenge road movie as subtle as a swastika	[Toronto film festival 2015, Christopher Plummer, Film, Culture, Atom Egoyan]
Thu Sep 17 23:01:03 MSK 2015	Society	New NHS report reveals 'unwarranted variation' in treatment across England	[NHS, Health, Society, Cancer]
Thu Sep 17 23:01:02 MSK 2015	Science	Twilight zone: Arctic island in eclipse wins astronomy photo award	[Astronomy, Photography, Solar eclipses, Comets, Space, Science, Art and design, Culture, UK news]
Thu Sep 17 23:01:02 MSK 2015	Politics	Sturgeon: scrap cuts and Trident or face another vote on independence	[Scottish independence, Scotland, Scottish politics, Nicola Sturgeon, Politics, UK news, David Cameron, Scottish National party (SNP), Jeremy Corbyn]
Thu Sep 17 23:01:02 MSK 2015	Football	Transfer fees could go if Fifpro wins legal action against Fifa	[Football politics, European commission, European Union, Fifa, Uefa, Football, Sport]
Thu Sep 17 23:01:02 MSK 2015	Business	MegaBrew merger refreshes parts of the City other deals fail to reach	[Food & drink industry, Mergers and acquisitions, SABMiller, Business, Lidl, Living wage, National living wage, Minimum wage, Pay, Money, Retail industry, Supermarkets, Mining, Corporate governance]
Thu Sep 17 23:01:01 MSK 2015	Business	Lidl to pay 9,000 staff the full living wage	[Lidl, Living wage, National living wage, Minimum wage, Business, Pay, Family finances, Money, Retail industry, Society, Supermarkets, UK news, Work & careers]
Thu Sep 17 23:01:01 MSK 2015	Money	Bank with interest rates linked to Facebook likes to launch in UK	[Banks and building societies, Banking, Business, Money, Facebook, UK news]
Thu Sep 17 23:01:00 MSK 2015	Science	UK scientists seek permission to genetically modify human embryos	[Genetics, Science, Ethics, Embryos, Biology, Health, Medical research, Health policy]
Thu Sep 17 23:00:00 MSK 2015	Crosswords	Cryptic crossword No 26,680	[Crosswords]
Thu Sep 17 22:54:51 MSK 2015	US news	California residents condemn Red Cross for slow response to wildfires	[California, Wildfires, US news]
Thu Sep 17 22:49:04 MSK 2015	US news	Donald Trump on vaccines: ‘It’s not helpful’,  experts say	[Donald Trump, Vaccines and immunisation, US news, Health, Republicans, US elections 2016, US politics]
Thu Sep 17 22:48:15 MSK 2015	Music	Robert Forster: Songs To Play review – songs that creep up and throttle you	[Indie, Music, Pop and rock, Culture]
Thu Sep 17 22:30:52 MSK 2015	Football	Plates finally stop spinning for Fifa’s ‘Teflon’ man, Jérôme Valcke	[Fifa, Jérôme Valcke, World Cup, Football politics, Football, Sport]
Thu Sep 17 22:30:12 MSK 2015	Society	Tai chi can help older patients with disabling conditions – study	[Older people, Health & wellbeing, Doctors, Society, GPs, Breast cancer, Health, NHS, Life and style, Fitness, Heart attack, Osteoarthritis, UK news]
Thu Sep 17 22:27:13 MSK 2015	US news	Bernie Sanders's ability to rally black supporters may be critical to his success	[Bernie Sanders, US elections 2016, US news, Democrats, Hillary Clinton, Black Lives Matter movement]
Thu Sep 17 21:51:53 MSK 2015	Politics	Pro-EU group hires top digital experts of Tories	[EU referendum, Social media, Digital media, Business, UK news, General election 2015, Conservatives, Labour, European Union, Politics, Media, World news]
Thu Sep 17 21:51:24 MSK 2015	Film	This Changes Everything review - Naomi Klein's documentary on climate change doesn't	[Toronto film festival 2015, Culture, Documentary, Film, Naomi Klein, Environment, Climate change, Toronto film festival, Festivals]
Thu Sep 17 21:45:11 MSK 2015	Film	Everest review – Jake Gyllenhaal treks up to the summit and back without much of a view	[Everest, Jake Gyllenhaal, Drama, Film, Culture, Emily Watson, Biopics, Mount Everest, Action and adventure]
Thu Sep 17 21:45:11 MSK 2015	Film	A Walk in the Woods review – Robert Redford takes an uphill trudge	[Drama, Film, Culture, Biopics, Bill Bryson, Robert Redford, Nick Nolte, Travel writing, Books, Travel]
Thu Sep 17 21:45:11 MSK 2015	Music	Empress Of: Me review – cool, quirky future-pop	[Pop and rock, Music, Culture, R&B]
Thu Sep 17 21:41:00 MSK 2015	Sport	Fiji’s Nemani Nadolo redresses dimensions in ‘David v Goliath’ battle	[Fiji rugby union team, Rugby World Cup 2015, Rugby World Cup, Rugby union, Sport]
Thu Sep 17 21:40:07 MSK 2015	World news	Report: Mexican police capture suspect in disappearance and deaths of students	[Mexico, US news, Gangs, Enrique Peña Nieto, World news]
Thu Sep 17 21:34:40 MSK 2015	Film	Couple in a Hole review - Scots go feral in France in poignant wilderness drama	[Toronto film festival 2015, Toronto film festival, Festivals, Film, Culture, Drama]
Thu Sep 17 21:30:12 MSK 2015	Music	Peaches: Rub review – feminist pop provocateur still pushing limits	[Peaches, Pop and rock, Electronic music, Music, Culture]
Thu Sep 17 21:30:11 MSK 2015	Football	Gary Cahill: Chelsea ready for Arsenal after Champions League morale boost	[Chelsea, Arsenal, Football, Sport]
Thu Sep 17 21:30:11 MSK 2015	Football	Roberto Martínez backs England credentials of Swansea’s Garry Monk	[Roberto Martínez, Everton, Garry Monk, Swansea City, England, Football, Sport]
Thu Sep 17 21:30:11 MSK 2015	Film	Tangerines review – engaging, intelligent anti-war storytelling	[World cinema, Drama, Film, Culture, Georgia]
Thu Sep 17 21:30:11 MSK 2015	Film	A Girl at My Door review – first feature with a tinge of early Polanski	[Drama, World cinema, Film, Culture, South Korea]
Thu Sep 17 21:24:00 MSK 2015	Sport	Dan Evans is handed GB chance in Davis Cup semi-final with Australia	[Davis Cup, Tennis, Sport, Andy Murray]
Thu Sep 17 21:18:00 MSK 2015	Football	Fifa’s Jérôme Valcke released from duties over World Cup ticket claims	[Fifa, Jérôme Valcke, World Cup, Football politics, Football, Sport]
Thu Sep 17 21:15:11 MSK 2015	Film	Bill review – Shakespeare gets down with the kids	[Bill, Film, Culture, Comedy, Biopics, Drama, William Shakespeare, Comedy]
Thu Sep 17 21:15:11 MSK 2015	Music	Little Simz: A Curious Tale of Trials and Persons review – London MC finding her voice	[Rap, Hip-hop, Music, Culture, Pop and rock]
Thu Sep 17 21:15:10 MSK 2015	Film	Horse Money review – austere work from the Samuel Beckett of world cinema	[World cinema, Film, Culture, Drama, Portugal]
Thu Sep 17 21:13:45 MSK 2015	US news	Nebraska’s attempt to import lethal injection drugs from India failed	[Nebraska, Capital punishment, US news, Ohio]
Thu Sep 17 21:04:50 MSK 2015	Football	Tottenham 3-1 FK Qarabag: Europa League – as it happened	[Tottenham Hotspur, Football, Europa League, Sport]
